ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Order Date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,State,Overall_Profit,Ship Date,City,Gender
3696,1965,Graduation,Divorced,30630,1,1,3/22/2015,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Texas,-25.9136,3/26/2015,Houston,Female
2532,1987,Master,Single,73454,0,0,3/22/2015,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,Texas,-21.168,3/26/2015,Houston,Male
9214,1991,Graduation,Married,42691,0,0,1/23/2017,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,Michigan,21.098,1/25/2017,Detroit,Female
4943,1953,Graduation,Married,70503,0,0,5/21/2016,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,California,-12.4146,5/23/2016,Los Angeles,Female
35,1987,Graduation,Married,25545,1,0,5/21/2016,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,California,27.1666,5/23/2016,Los Angeles,Female
2258,1986,Graduation,Married,32880,1,0,12/26/2015,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Massachusetts,10.434,01/02/2016,Lawrence,Female
4322,1958,PhD,Together,77863,0,0,10/21/2017,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,Florida,42.747,10/26/2017,Lakeland,Female
713,1977,Master,Married,50353,0,0,10/21/2017,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,Florida,5.1408,10/26/2017,Lakeland,Female
4702,1964,Graduation,Single,61839,0,0,09/03/2015,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,Pennsylvania,-7.2672,09/07/2015,Philadelphia,Female
3281,1960,PhD,Married,49154,1,1,09/03/2015,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,Pennsylvania,-149.9058,09/07/2015,Philadelphia,Female
702,1975,2n Cycle,Widow,47682,0,1,09/03/2015,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,Pennsylvania,19.692,09/07/2015,Philadelphia,Female
2004,1969,Graduation,Single,72679,0,1,11/07/2015,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,California,11.92,11/09/2015,Los Angeles,Male
4769,1977,Master,Together,57954,1,1,09/07/2017,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,California,2.397,09/11/2017,Los Angeles,Male
4437,1962,Graduation,Married,65316,1,1,5/29/2016,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,Alabama,274.386,06/01/2016,Montgomery,Female
8724,1982,Graduation,Single,28567,1,0,5/29/2016,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Alabama,11.375,06/01/2016,Montgomery,Female
10741,1951,Master,Together,47352,0,1,07/10/2016,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,Arizona,1.4672,7/16/2016,Mesa,Male
1991,1967,Graduation,Together,44931,0,1,09/03/2017,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,Illinois,-68.1856,09/08/2017,Chicago,Male
6931,1967,Graduation,Divorced,76982,0,0,12/03/2015,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,New York,3.36,12/08/2015,New York City,Male
11096,1952,2n Cycle,Together,57247,0,1,12/07/2015,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,Kentucky,41.2938,12/11/2015,Henderson,Male
304,1981,Master,Single,22944,1,0,12/07/2015,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,Kentucky,70.98,12/11/2015,Henderson,Male
3665,1977,2n Cycle,Together,25315,1,0,02/01/2014,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Wisconsin,206.316,02/03/2014,Green Bay,Male
10591,1969,Graduation,Widow,43638,0,1,7/14/2016,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,Arizona,38.0864,7/17/2016,Tucson,Female
5036,1984,PhD,Single,42710,1,0,12/18/2015,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,Ohio,-145.5246,12/23/2015,Springfield,Male
5547,1982,PhD,Married,84169,0,0,05/11/2014,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,Texas,7.264,5/16/2014,Fort Worth,Male
7822,1976,Graduation,Together,54058,0,1,05/11/2014,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,Texas,6.2995,5/16/2014,Fort Worth,Male
8541,1990,2n Cycle,Married,24683,1,0,05/11/2014,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Texas,-84.2928,5/16/2014,Fort Worth,Male
10955,1964,Graduation,Widow,85620,0,0,11/19/2017,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,New York,13.932,11/22/2017,New York City,Female
4368,1980,Graduation,Married,47850,1,0,11/19/2017,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,New York,6.4128,11/22/2017,New York City,Female
9671,1968,Graduation,Married,19514,1,1,11/15/2015,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,Illinois,15.642,11/17/2015,Chicago,Male
2256,1973,Master,Married,27159,1,1,11/15/2015,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Illinois,-17.046,11/17/2015,Chicago,Male
4279,1963,2n Cycle,Single,39548,1,1,11/15/2015,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,Illinois,-1.744,11/17/2015,Chicago,Male
5371,1989,Graduation,Single,21474,1,0,4/15/2016,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,California,0,4/17/2016,San Francisco,Female
9240,1971,PhD,Single,60504,0,1,09/11/2017,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,Florida,6.0382,09/12/2017,Jacksonville,Male
9460,1963,Graduation,Married,22419,0,0,11/24/2017,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,Texas,2.5707,11/28/2017,Houston,Male
9504,1949,Master,Married,81698,0,0,6/29/2017,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,California,310.9872,07/03/2017,Anaheim,Female
8692,1952,Graduation,Together,43462,1,1,03/03/2014,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,North Carolina,3.4048,03/07/2014,Wilmington,Female
448,1978,PhD,Single,54880,1,0,06/10/2016,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,California,9.936,6/15/2016,Los Angeles,Male
8314,1982,Graduation,Married,79908,0,0,06/10/2016,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,California,-217.048,6/15/2016,Los Angeles,Male
8420,1970,2n Cycle,Married,15315,0,0,06/10/2016,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,California,15.552,6/15/2016,Los Angeles,Male
3174,1959,Graduation,Together,87771,0,1,11/20/2017,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,California,16.614,11/22/2017,San Francisco,Male
7685,1978,Graduation,Married,33039,1,0,11/20/2017,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,California,27.3182,11/22/2017,San Francisco,Male
3179,1980,Graduation,Single,81741,0,0,9/14/2014,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,Florida,1.3,9/18/2014,Tampa,Male
9780,1971,Master,Together,71499,0,1,9/14/2014,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,Florida,3.7743,9/18/2014,Tampa,Female
10681,1970,2n Cycle,Married,62466,0,1,12/07/2015,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,Washington,0,12/09/2015,Seattle,Male
10232,1963,PhD,Divorced,48799,0,1,12/07/2015,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,Washington,1.2006,12/09/2015,Seattle,Male
4184,1950,PhD,Together,52157,0,1,12/07/2017,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,California,46.797,12/10/2017,Los Angeles,Male
9120,1962,Graduation,Single,66565,0,1,10/01/2017,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,Washington,45.0016,10/08/2017,Seattle,Female
891,1951,Master,Together,29298,1,1,10/01/2017,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,Washington,27.3672,10/08/2017,Seattle,Male
10381,1979,Graduation,Single,47691,0,1,10/01/2017,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Washington,9.3312,10/08/2017,Seattle,Male
3525,1970,Graduation,Together,38200,1,1,10/01/2017,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Washington,0,10/08/2017,Seattle,Male
6818,1974,Graduation,Married,44989,0,1,12/28/2017,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,New York,34.776,01/04/2018,New York City,Male
3526,1968,PhD,Married,38443,1,1,12/28/2017,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,New York,6.4216,01/04/2018,New York City,Male
8181,1978,2n Cycle,Single,38593,1,0,12/28/2017,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,New York,11.2266,01/04/2018,New York City,Male
1029,1970,PhD,Together,64413,0,1,12/28/2017,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,New York,4.0095,01/04/2018,New York City,Male
7369,1981,Master,Married,36959,1,0,11/03/2016,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Washington,2.3814,11/07/2016,Marysville,Male
2574,1977,PhD,Married,61996,0,1,9/18/2015,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,California,78.7528,9/22/2015,Long Beach,Male
8159,1968,Graduation,Married,51287,1,1,9/18/2015,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,California,9.7608,9/22/2015,Long Beach,Female
1160,1970,Graduation,Married,13260,1,1,9/18/2015,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,California,2.19,9/22/2015,Long Beach,Female
10242,1966,PhD,Together,47472,1,1,7/20/2017,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Illinois,8.714,7/26/2017,Chicago,Female
5253,1956,Master,Together,54603,1,1,7/20/2017,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,Illinois,-5.7148,7/26/2017,Chicago,Male
5966,1974,PhD,Married,45207,1,1,09/10/2015,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,California,1.5456,9/14/2015,Los Angeles,Male
5314,1951,Graduation,Together,40689,0,1,12/01/2017,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,Colorado,52.9173,12/05/2017,Denver,Male
5081,1967,2n Cycle,Together,47821,1,1,12/01/2017,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Colorado,9.2386,12/05/2017,Denver,Female
5123,1951,Master,Married,27450,0,0,12/01/2017,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,Colorado,3.5046,12/05/2017,Denver,Male
5756,1983,Graduation,Together,39453,1,0,12/01/2017,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Colorado,-4.7481,12/05/2017,Denver,Male
8036,1971,2n Cycle,Together,26850,1,1,12/01/2017,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,Colorado,30.4776,12/05/2017,Denver,Male
9058,1955,Graduation,Widow,79800,0,0,07/03/2015,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,Kentucky,4.9686,07/09/2015,Richmond,Male
5057,1961,Master,Married,61794,0,1,07/03/2015,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,Kentucky,144.5157,07/09/2015,Richmond,Male
254,1955,Graduation,Together,53863,0,1,3/20/2016,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,Oregon,-20.1362,3/24/2016,Salem,Male
4179,1959,Graduation,Together,24221,0,0,3/20/2016,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,Oregon,7.2576,3/24/2016,Salem,Female
3710,1984,PhD,Single,39684,1,0,3/20/2016,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,Oregon,-12.8961,3/24/2016,Salem,Male
7627,1975,Master,Married,92163,0,0,3/20/2016,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,Oregon,3.6288,3/24/2016,Salem,Male
4501,1965,Master,Single,69882,0,0,01/09/2014,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,Texas,1.168,1/13/2014,Laredo,Male
6424,1977,Graduation,Together,33178,1,0,01/09/2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Texas,9.75,1/13/2014,Laredo,Male
3075,1972,PhD,Married,59973,0,0,08/08/2014,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,California,22.0748,8/15/2014,San Diego,Female
4992,1975,Master,Together,17459,1,0,08/08/2014,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,California,434.9913,8/15/2014,San Diego,Male
5252,1969,Graduation,Divorced,23910,1,0,08/08/2014,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,California,55.745,8/15/2014,San Diego,Male
7444,1969,Master,Married,42169,1,1,08/08/2014,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,California,91.7728,8/15/2014,San Diego,Male
6919,1978,2n Cycle,Married,26224,1,0,7/14/2016,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Pennsylvania,1.0178,7/16/2016,Philadelphia,Male
3537,1981,Graduation,Together,31089,1,0,7/16/2016,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,Pennsylvania,-28.7964,7/21/2016,Philadelphia,Male
10277,1961,Graduation,Single,30081,0,1,7/16/2016,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Pennsylvania,-115.3544,7/21/2016,Philadelphia,Female
2453,1960,Graduation,Together,62807,0,1,7/16/2016,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,Pennsylvania,0.73,7/21/2016,Philadelphia,Male
7972,1955,Graduation,Single,72906,0,0,3/15/2014,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Florida,17.847,3/19/2014,Tampa,Male
895,1948,PhD,Married,61467,0,2,3/15/2014,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,Florida,5.1408,3/19/2014,Tampa,Male
1177,1966,Master,Together,49618,1,1,3/15/2014,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Florida,-5.5338,3/19/2014,Tampa,Male
7141,1986,Master,Single,21888,1,0,3/15/2014,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,Florida,-31.6712,3/19/2014,Tampa,Male
7232,1973,Graduation,Widow,42429,0,1,3/15/2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,Florida,47.8152,3/19/2014,Tampa,Female
8477,1956,Graduation,Divorced,26150,2,1,5/23/2014,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Pennsylvania,-2.6256,5/27/2014,Philadelphia,Male
2457,1975,Basic,Married,30801,0,1,5/23/2014,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Pennsylvania,2.3814,5/27/2014,Philadelphia,Male
988,1965,Graduation,Married,81168,0,0,5/23/2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,Pennsylvania,-10.1178,5/27/2014,Philadelphia,Male
7930,1969,Master,Single,26877,0,0,4/28/2016,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,Texas,41.5773,05/01/2016,Dallas,Female
4587,1944,Master,Widow,45006,0,0,4/28/2016,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,Texas,5.6956,05/01/2016,Dallas,Male
6682,1973,Basic,Married,18978,1,0,09/11/2016,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Pennsylvania,2.64,9/13/2016,Philadelphia,Male
6222,1967,Graduation,Married,22574,2,1,09/11/2016,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Pennsylvania,-157.9383,9/13/2016,Philadelphia,Male
10299,1969,PhD,Single,48240,0,0,11/14/2017,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,Ohio,15.992,11/17/2017,Grove City,Female
3083,1974,Graduation,Married,45837,1,1,11/14/2017,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,Ohio,-2.7968,11/17/2017,Grove City,Male
8953,1965,Master,Single,35791,2,1,8/18/2017,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,New York,15.7872,8/23/2017,New York City,Male
1503,1976,PhD,Together,162397,1,1,8/18/2017,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,New York,3.0814,8/23/2017,New York City,Male
8650,1978,Graduation,Widow,54162,1,1,8/18/2017,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,New York,33.57,8/23/2017,New York City,Male
10862,1960,Master,Married,30522,0,1,8/18/2017,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,New York,10.9939,8/23/2017,New York City,Male
2782,1961,PhD,Married,54456,0,1,8/18/2017,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,New York,27.2862,8/23/2017,New York City,Female
6941,1971,Graduation,Single,31632,0,0,12/26/2014,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,Illinois,-14.773,12/31/2014,Chicago,Male
10972,1949,Graduation,Widow,72298,0,0,11/29/2015,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,Michigan,87.5684,12/03/2015,Dearborn,Female
10708,1978,2n Cycle,Single,36975,1,0,11/29/2015,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Michigan,178.901,12/03/2015,Dearborn,Male
6583,1955,2n Cycle,Married,72635,0,0,11/29/2015,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,Michigan,130.87,12/03/2015,Dearborn,Female
3641,1976,Graduation,Married,13624,1,0,11/29/2015,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Michigan,46.9278,12/03/2015,Dearborn,Female
10156,1975,Graduation,Single,84196,0,1,9/15/2017,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,New York,12.0904,9/19/2017,New York City,Male
4299,1960,Graduation,Together,70971,0,1,5/19/2017,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,Washington,28.1764,5/23/2017,Seattle,Male
3469,1977,PhD,Divorced,34487,1,1,12/17/2017,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,California,5.1435,12/21/2017,San Francisco,Male
5063,1977,Graduation,Single,28769,1,0,12/17/2017,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,California,6.0858,12/21/2017,San Francisco,Female
10727,1970,PhD,Married,69084,1,0,12/11/2016,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,Colorado,-51.7191,12/13/2016,Aurora,Male
9624,1958,PhD,Together,65488,0,0,12/11/2016,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,Colorado,29.95,12/13/2016,Aurora,Male
5156,1970,2n Cycle,Married,62466,0,1,12/11/2016,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,Colorado,30.0768,12/13/2016,Aurora,Female
4376,1960,2n Cycle,Single,32218,0,0,9/24/2017,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,Florida,2.4585,9/26/2017,Miami,Male
8923,1973,Graduation,Single,83917,0,0,9/24/2017,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,Florida,85.5297,9/26/2017,Miami,Male
8461,1962,Graduation,Divorced,46102,2,1,10/04/2015,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Georgia,43.2234,10/09/2015,Warner Robins,Male
6945,1952,Graduation,Single,84574,0,0,8/15/2016,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,Colorado,-13.8468,8/21/2016,Aurora,Female
944,1962,Graduation,Married,56181,0,1,8/15/2016,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,Colorado,12.2328,8/21/2016,Aurora,Male
1907,1950,Master,Divorced,63120,0,1,5/20/2016,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,California,272.792,5/25/2016,Vallejo,Female
701,1971,Graduation,Married,73691,0,1,5/20/2016,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,California,5.0128,5/25/2016,Vallejo,Female
3856,1960,Graduation,Together,63381,0,1,12/18/2016,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,Minnesota,6.0288,12/22/2016,Minneapolis,Female
4149,1948,PhD,Together,76140,0,0,7/30/2017,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,California,85.904,08/03/2017,Mission Viejo,Female
2131,1959,PhD,Divorced,62859,0,1,7/30/2017,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,California,12.6,08/03/2017,Mission Viejo,Male
2942,1964,Graduation,Single,45906,0,1,06/10/2017,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,Michigan,54.3332,6/15/2017,Rochester Hills,Male
1173,1947,Master,Together,77632,0,0,7/21/2017,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,New Jersey,3.1752,7/25/2017,Plainfield,Female
4381,1971,PhD,Married,46463,1,1,12/30/2017,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,Indiana,56.511,01/05/2018,Columbus,Female
4611,1970,Graduation,Together,105471,0,0,04/01/2016,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,Arizona,9.8625,04/08/2016,Sierra Vista,Male
3376,1970,Master,Divorced,55282,1,0,04/01/2016,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,Arizona,3.0144,04/08/2016,Sierra Vista,Male
4679,1977,Master,Married,78710,0,1,12/11/2016,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,Washington,6.068,12/16/2016,Vancouver,Male
10928,1958,Graduation,,66886,0,1,12/11/2016,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,Washington,22.6782,12/16/2016,Vancouver,Male
4248,1960,Master,Single,98777,0,0,12/11/2016,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,Washington,31.6,12/16/2016,Vancouver,Female
6728,1985,Graduation,Together,29103,1,0,10/23/2016,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,New York,178.318,10/29/2016,New York City,Male
6661,1974,Graduation,Married,67445,0,1,6/19/2017,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,New York,45.9754,6/23/2017,New York City,Female
4725,1950,PhD,,50616,0,1,6/19/2017,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,New York,10.312,6/23/2017,New York City,Female
3277,1955,Graduation,Divorced,49431,0,1,8/22/2016,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,Ohio,8.5164,8/28/2016,Columbus,Male
5555,1975,Graduation,Divorced,153924,0,0,8/22/2016,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,Ohio,-2.6544,8/28/2016,Columbus,Female
2564,1953,Graduation,,61278,0,1,8/22/2016,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,Ohio,45.3222,8/28/2016,Columbus,Female
946,1958,2n Cycle,,26490,0,0,9/19/2016,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,Illinois,-50.098,9/19/2016,Aurora,Female
3867,1947,PhD,,73059,0,1,9/19/2016,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,Illinois,-3.462,9/19/2016,Aurora,Female
6940,1966,PhD,Single,46734,1,2,8/24/2015,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,Texas,124.929,8/28/2015,Arlington,Male
55,1963,Graduation,Together,56253,0,1,8/24/2015,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,Texas,-135.765,8/28/2015,Arlington,Female
7093,1985,Graduation,Married,19986,1,0,8/24/2015,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,Texas,-118.1295,8/28/2015,Arlington,Male
5084,1975,Graduation,Widow,58330,0,1,8/24/2015,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,Texas,-4.2222,8/28/2015,Arlington,Male
1777,1980,Basic,Married,25965,0,0,3/26/2016,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,New York,18.398,3/30/2016,New York City,Female
8162,1956,Master,Together,14661,0,0,11/04/2016,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Kentucky,5.2626,11/04/2016,Louisville,Male
